693.579744627564,204.381327652796,0
692.983004209347,202.143319596194,0
692.44870700307,199.889550411734,0
691.9616752976,197.625068451056,0
691.506378545849,195.353973981672,0
691.067131052156,193.079711326501,0
690.628195652628,190.805388229158,0
690.174871565422,188.533895103638,0
689.706424101358,186.265467847543,0
689.232112066763,183.99825745034,0
688.761391579957,181.730299941473,0
688.301420564194,179.460139295877,0
687.85383927901,177.187503836743,0
687.419480064492,174.912304694402,0
686.999179533986,172.634467008263,0
686.593795481589,170.353927896686,0
686.204201403466,168.07063882127,0
685.831276694586,165.784568565264,0
685.477143222658,163.49551499898,0
685.14712893031,161.202865125867,0
684.847091839256,158.90610631775,0
684.583220148956,156.604921653571,0
684.366339343549,154.298857654581,0
684.210877212058,151.987872766732,0
684.131340364789,149.673069228915,0
684.138428251273,147.356930768703,0
684.237536912939,145.042919979012,0
684.433627507815,142.735119572667,0
684.721452457599,140.436901893856,0
685.079877691388,138.14857401603,0
685.486778014515,135.868327795885,0
685.932509450931,133.595362691802,0
686.429862218686,131.333162610374,0
686.993769750976,129.086667618731,0
687.637778548284,126.861852533439,0
688.373003026121,124.665538509023,0
689.20990040127,122.505969828831,0
690.143755533365,120.386430376242,0
691.143784461172,118.297195746632,0
692.177824190483,116.224530815965,0
693.226658872172,114.159311533654,0
694.298138521694,112.105763112152,0
695.403531910814,110.07028967824,0
696.557248949578,108.061865855355,0
697.781303681682,106.095617262849,0
699.097569013071,104.190001998077,0
700.518234945532,102.360928985509,0
702.038235958673,100.61351090946,0
703.651636630369,98.9519663808458,0
705.369684406097,97.3992188245061,0
707.21307476764,95.9981252068535,0
709.186519844514,94.7871829853046,0
711.264423408398,93.7653906041534,0
713.424148572991,92.9306903777761,0
715.664224037402,92.348261158917,0
717.964987506629,92.0986595160106,0
720.280431030253,92.1188196960832,0
722.590453230463,92.2866186719045,0
724.892334081743,92.5435790930637,0
727.185239973433,92.871353132094,0
729.464075985394,93.2849338403665,0
731.713182695364,93.8366602383745,0
733.926600381692,94.5188643723765,0
736.134165220788,95.2200770195357,0
738.359376392569,95.8630665161238,0
740.589752139178,96.4880627157986,0
742.810423969378,97.1465940915518,0
745.020252009363,97.8407140343033,0
747.220331457781,98.5650730089963,0
749.397851953753,99.3543178212652,0
751.553370709412,100.202206406532,0
753.736834643199,100.973958187889,0
755.953223133079,101.646824301488,0
758.135647259705,102.421021599219,0
760.274928281604,103.308983989759,0
762.4142490611,104.196953957783,0
764.559335098006,105.070917272001,0
766.701623751385,105.951680065751,0
768.824546578925,106.877995884787,0
770.92582463815,107.852534801685,0
773.017468617957,108.847638649345,0
775.107940043442,109.84520685182,0
777.200423476871,110.838547774077,0
779.284973671767,111.848385759844,0
781.357130774212,112.883451187637,0
783.4298400328,113.917414458255,0
785.499828684549,114.95679006238,0
787.557319083087,116.020713489568,0
789.632213346305,117.050037847571,0
791.730415333228,118.031230217558,0
793.822362338178,119.02569046589,0
795.931112537532,119.983587468324,0
798.12064786835,120.731639890629,0
800.415565486556,120.994449273494,0
802.687850756163,120.597096900623,0
804.754576906561,119.565545154564,0
806.53693990378,118.091990851552,0
808.055517397546,116.345597423706,0
809.275607867351,114.380362554034,0
810.116173871934,112.22487680198,0
810.674713406542,109.97775088654,0
811.068191875797,107.695570283572,0
811.299735899036,105.391405361376,0
811.350724311204,103.076334645641,0
811.17676875228,100.768142641409,0
810.599223023103,98.5296984157846,0
809.682065824965,96.4033767678805,0
808.678044223498,94.3163219009687,0
807.461060578149,92.3478616250974,0
806.023271308895,90.5326528602658,0
804.47667768189,88.8086947504036,0
802.842036975703,87.1679938986127,0
801.116093899205,85.6237859509705,0
799.253708165105,84.2495788219534,0
797.221977868538,83.1392273227372,0
795.13129325177,82.1427174282654,0
792.95278292937,81.3608588654926,0
790.713247723048,80.770039828091,0
788.450083890632,80.2789001329817,0
786.155557915123,79.9661096826075,0
783.845868405053,79.7938880179531,0
781.533022803545,79.6676374471085,0
779.221137415097,79.5248204700563,0
776.908029687186,79.4042772111471,0
774.59227912795,79.36671270275,0
772.27667308835,79.4214988524513,0
769.960779491214,79.4595907598509,0
767.645408682629,79.4033121684122,0
765.331873054928,79.2908931764921,0
763.016522515591,79.2262510380428,0
760.712323008883,79.0012595259328,0
758.433741927749,78.586615310495,0
756.174633209568,78.0756816922242,0
753.935029997777,77.4851251672744,0
751.725480657658,76.7910746925721,0
749.573814568138,75.9358081709034,0
747.529792102754,74.8489088799621,0
745.60601329259,73.5602916543111,0
743.838563554573,72.0660443873412,0
742.289183699801,70.3457475505268,0
740.861676328165,68.5219453443227,0
739.587659981935,66.5889652738602,0
738.519349995972,64.5343579841743,0
737.535039726891,62.4376579355619,0
736.652085611769,60.2968899968997,0
735.918359949177,58.1000343709151,0
735.184913036391,55.9029699522877,0
734.513724311331,53.6866893044862,0
734.015010914746,51.4248819136111,0
733.453521024151,49.1781697438769,0
732.866355136144,46.9378935419388,0
732.456595555032,44.658478405848,0
732.058293923061,42.3768333743728,0
731.611557028642,40.104036034951,0
731.223112987668,37.8206812667233,0
730.917764569664,35.5247256626682,0
730.697351477557,33.2190891349914,0
730.55312803218,30.9073223277742,0
730.367024162471,28.5987777640538,0
730.00641506653,26.3116919846767,0
729.399027176169,24.077646089837,0
728.541376836753,21.9279649645577,0
727.307884500659,19.9723841594186,0
725.766807042337,18.2451869343505,0
724.013249551873,16.7349433132906,0
722.065623627675,15.4834023936881,0
720.044292626459,14.3523375476823,0
718.029338859407,13.2099784632432,0
716.04343979342,12.0178113780226,0
714.04855414499,10.8408786247139,0
712.012257742595,9.73715005654683,0
709.947575850111,8.68732373278244,0
707.869987907789,7.66320135309818,0
705.786061997267,6.6520444022798,0
703.674110559957,5.7017853128502,0
701.480055279718,4.96294591885793,0
699.240135696833,4.37331792337635,0
696.999370601917,3.78675597625489,0
694.773345598078,3.14658761551776,0
692.551560147118,2.49173333905528,0
690.308670668547,1.91475961571325,0
688.026387755199,1.52355108061213,0
685.725058929258,1.26128872488306,0
683.422116734894,1.01295403179556,0
681.117258537923,0.783353037930309,0
678.807668118418,0.608291867179818,0
676.493860659852,0.503177525333103,0
674.177843417972,0.474697560694086,0
671.861805257239,0.506509413957878,0
669.546329830767,0.567914248547375,0
667.230931165348,0.632261431160726,0
664.915191491552,0.682503955531887,0
662.599019550667,0.70438435594542,0
660.28273153961,0.702278295843427,0
657.966455616531,0.693317642752686,0
655.650164994296,0.690312088650943,0
653.333872690639,0.692353495398008,0
651.01758210799,0.695966013047942,0
648.701289575829,0.697673438067681,0
646.385,0.694000000000187,0
